count,free,total,used,sm_efficiency,achieved_occupancy,ipc,issued_ipc,issue_slot_utilization,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,tex_cache_throughput,tex_fu_utilization,single_precision_fu_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_other,stall_constant_memory_dependency,stall_pipe_busy,stall_memory_throttle,stall_not_selected,l2_read_transactions,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,dram_utilization,eligible_warps_per_cycle,website
102,1945808896,4148273152,2202464256,37.599364,0.459854,0.774737,0.846561,20.253165,239630258,119815129,239630258,119815129,239630258,3,2,6.317950,13.895087,40.875081,8.252427,28.053594,0.318110,1.617128,1.134181,287,239630258,119815129,268647984,125431463,1,1.135021,none
103,1945808896,4148273152,2202464256,37.659236,0.460060,0.778836,0.842993,20.062696,239630258,119815129,239630258,119815129,239630258,3,2,6.192962,13.996128,40.414527,8.237432,26.818502,0.502741,1.523587,1.153188,287,239630258,119815129,268647984,125431463,1,1.141039,none
104,1945808896,4148273152,2202464256,37.564459,0.459812,0.775553,0.847458,20.231823,239630258,119815129,239630258,119815129,239630258,3,2,6.306922,13.782124,40.743701,8.276282,28.081076,0.311113,1.454764,1.148994,287,239630258,119815129,268647984,125431463,1,1.134249,none
105,1945808896,4148273152,2202464256,37.609562,0.460036,0.777191,0.841220,20.338983,239630258,119815129,239630258,119815129,239630258,3,2,6.244566,13.750331,40.613534,8.236185,27.166337,0.311503,1.610282,1.171370,287,239630258,119815129,268647984,125431463,1,1.139066,none
106,1945808896,4148273152,2202464256,37.574553,0.460024,0.778013,0.847458,20.295983,239630258,119815129,239630258,119815129,239630258,3,2,6.329982,13.690883,41.535108,8.244419,27.730462,0.314096,1.476464,1.144723,287,239630258,119815129,268647984,125431463,1,1.135933,none
107,1945808896,4148273152,2202464256,37.659236,0.458663,0.779661,0.827301,20.360551,239630258,119815129,239630258,119815129,239630258,3,2,6.220998,13.853540,40.759590,8.174991,27.769087,0.312024,1.501112,1.173736,287,239630258,119815129,268647984,125431463,1,1.143160,none
108,1945776128,4148273152,2202497024,37.712703,0.459086,0.773109,0.846561,20.104712,239630258,119815129,239630258,119815129,239630258,3,2,6.315789,13.928450,39.467508,8.281707,28.036568,0.310113,1.514690,1.154094,287,239630258,119815129,268647984,125431463,1,1.122385,none
109,1945808896,4148273152,2202464256,37.659236,0.459995,0.768267,0.845666,20.382166,239630258,119815129,239630258,119815129,239630258,3,2,6.226913,13.831406,39.564623,8.218660,26.811246,0.307900,1.478238,1.161551,287,239630258,119815129,268647984,125431463,1,1.139066,none
110,1945808896,4148273152,2202464256,37.624156,0.459896,0.748728,0.849257,20.104712,239630258,119815129,239630258,119815129,239630258,3,2,6.339882,13.879864,40.894885,8.261611,27.905654,0.315050,1.505990,1.165085,287,239630258,119815129,268647984,125431463,1,1.134249,none
111,1945808896,4148273152,2202464256,37.584695,0.459656,0.769070,0.845666,19.492386,239630258,119815129,239630258,119815129,239630258,3,2,6.239122,14.002507,40.777361,8.245235,26.914685,0.302271,1.606395,1.165882,287,239630258,119815129,268647984,125431463,1,1.138004,none
112,1945808896,4148273152,2202464256,37.604125,0.458929,0.777191,0.847458,20.189274,239630258,119815129,239630258,119815129,239630258,3,2,6.294501,13.737343,40.906154,8.184960,28.058752,0.309201,1.478264,1.165695,287,239630258,119815129,268647984,125431463,1,1.135933,none
113,1945808896,4148273152,2202464256,37.584695,0.459718,0.781316,0.843882,20.274551,239630258,119815129,239630258,119815129,239630258,3,2,6.254733,13.726452,41.765786,8.253053,29.379244,0.311953,1.614125,1.158683,287,239630258,119815129,268647984,125431463,1,1.142402,none
114,1945808896,4148273152,2202464256,38.119591,0.459769,0.777191,0.842993,20.253165,239630258,119815129,239630258,119815129,239630258,3,2,6.270278,13.890884,40.804685,8.284136,28.030994,0.318761,1.483010,1.117176,287,239630258,119815129,268647984,125431463,1,1.135933,none
115,1945808896,4148273152,2202464256,38.112164,0.461505,0.775553,0.843882,20.360551,239630258,119815129,239630258,119815129,239630258,3,2,6.211859,13.995065,40.559997,8.250474,27.732786,0.309925,1.534614,1.151517,287,239630258,119815129,268647984,125431463,1,1.138004,none
116,1945808896,4148273152,2202464256,37.613952,0.459878,0.775553,0.849257,20.189274,239630258,119815129,239630258,119815129,239630258,2,2,6.338673,13.947418,40.836306,8.219230,28.580020,0.311018,1.493269,1.171093,287,239630258,119815129,268647984,125431463,1,1.130252,none
117,1945776128,4148273152,2202497024,37.758347,0.461008,0.781316,0.844773,19.855222,239630258,119815129,239630258,119815129,239630258,3,2,6.249291,13.847208,40.549242,8.220368,27.810066,0.302404,1.487311,1.170192,287,239630258,119815129,268647984,125431463,1,1.134249,none
118,1945808896,4148273152,2202464256,38.241068,0.459173,0.773922,0.847458,19.979188,239630258,119815129,239630258,119815129,239630258,3,2,6.302856,13.876719,40.584600,8.266535,28.474320,0.313800,1.472989,1.156135,287,239630258,119815129,268647984,125431463,1,1.135021,none
119,1945808896,4148273152,2202464256,34.171908,0.459995,0.778836,0.842105,20.338983,239630258,119815129,239630258,119815129,239630258,3,2,6.268294,14.010488,40.629270,8.191229,27.823253,0.305651,1.489610,1.169591,287,239630258,119815129,268647984,125431463,1,1.140741,none
120,1945808896,4148273152,2202464256,37.569500,0.460005,0.774737,0.835073,20.274551,239630258,119815129,239630258,119815129,239630258,3,2,6.315070,13.798338,40.561700,8.263678,27.972901,0.310771,1.590264,1.132228,287,239630258,119815129,268647984,125431463,1,1.135164,none
121,1945808896,4148273152,2202464256,37.881793,0.459699,0.764278,0.845666,20.338983,239630258,119815129,239630258,119815129,239630258,3,2,6.259473,13.834037,40.607211,8.250275,27.642555,0.312357,1.491692,1.164113,287,239630258,119815129,268647984,125431463,1,1.133966,none
122,1945808896,4148273152,2202464256,37.584426,0.459392,0.778013,0.846561,20.189274,239630258,119815129,239630258,119815129,239630258,3,2,6.285693,13.693482,40.733430,8.271248,27.902148,0.318931,1.503360,1.162218,287,239630258,119815129,268647984,125431463,1,1.121748,none
123,1945808896,4148273152,2202464256,37.659236,0.459613,0.770681,0.845666,20.295983,239630258,119815129,239630258,119815129,239630258,2,2,6.246937,13.975968,40.409381,8.224879,27.828526,0.312631,1.495355,1.183884,287,239630258,119815129,268647984,125431463,1,1.132911,none
124,1945808896,4148273152,2202464256,37.643792,0.459641,0.776371,0.806452,19.512195,239630258,119815129,239630258,119815129,239630258,3,2,6.320353,13.067385,41.013825,8.736326,28.010005,0.310324,1.514863,1.166490,287,239630258,119815129,268647984,125431463,1,1.116303,none
125,1945808896,4148273152,2202464256,37.549722,0.459675,0.778013,0.847458,20.041754,239630258,119815129,239630258,119815129,239630258,3,2,6.277073,14.012618,39.513510,8.258937,27.855047,0.311787,1.534033,1.180727,287,239630258,119815129,268647984,125431463,1,1.136364,none
126,1945776128,4148273152,2202497024,37.673680,0.459040,0.778013,0.849257,20.210526,239630258,119815129,239630258,119815129,239630258,3,2,6.287119,13.670128,39.677026,8.289840,28.106632,0.306386,1.617496,1.141569,287,239630258,119815129,268647984,125431463,1,1.073852,none
127,1945681920,4148273152,2202591232,47.876576,0.460162,0.778836,0.842993,20.317460,239630258,119815129,239630258,119815129,239630258,3,2,6.259680,13.612369,40.433813,8.233380,30.082438,0.311278,1.496552,1.120225,287,239630258,119815129,268647984,125431463,1,1.138004,none
128,1945681920,4148273152,2202591232,37.554585,0.459854,0.776371,0.846561,20.146905,239630258,119815129,239630258,119815129,239630258,3,2,6.326127,13.789442,40.705918,8.208786,28.332075,0.310665,1.480069,1.161026,287,239630258,119815129,268647984,125431463,1,1.135164,none
129,1945808896,4148273152,2202464256,37.659236,0.459122,0.782979,0.835073,20.274551,239630258,119815129,239630258,119815129,239630258,3,2,6.269212,13.866219,39.725470,8.215041,27.605826,0.312155,1.499489,1.167389,287,239630258,119815129,268647984,125431463,1,1.138771,none
130,1945808896,4148273152,2202464256,37.895570,0.459727,0.777191,0.848356,20.295983,239630258,119815129,239630258,119815129,239630258,3,2,6.306922,13.128298,40.896444,8.199254,27.886619,0.314907,1.511912,1.172676,287,239630258,119815129,268647984,125431463,1,1.123173,none
131,1945808896,4148273152,2202464256,37.684043,0.459675,0.778836,0.833333,20.360551,239630258,119815129,239630258,119815129,239630258,2,2,6.213029,13.962207,40.507814,7.809585,27.803614,0.304504,1.607001,1.169078,287,239630258,119815129,268647984,125431463,1,1.140741,none
132,1945808896,4148273152,2202464256,38.085861,0.459017,0.768267,0.851064,20.231823,239630258,119815129,239630258,119815129,239630258,3,2,6.286406,13.746692,40.547707,8.265248,27.895373,0.308201,1.505990,1.153919,287,239630258,119815129,268647984,125431463,1,1.133544,none
133,1945808896,4148273152,2202464256,37.673680,0.459079,0.768267,0.842105,20.317460,239630258,119815129,239630258,119815129,239630258,3,2,6.243150,13.999848,40.469419,8.169702,27.782627,0.312155,1.613697,1.160269,287,239630258,119815129,268647984,125431463,1,1.112836,none
134,1945808896,4148273152,2202464256,38.769949,0.459392,0.775553,0.844773,20.295983,239630258,119815129,239630258,119815129,239630258,3,2,6.336981,13.904553,40.158784,8.281952,28.014252,0.318230,1.503017,1.163805,287,239630258,119815129,268647984,125431463,1,1.079477,none
135,1945808896,4148273152,2202464256,37.500000,0.459803,0.779661,0.809717,20.338983,239630258,119815129,239630258,119815129,239630258,3,2,6.145459,14.023810,40.659675,8.249611,27.767226,0.311550,1.502447,1.168747,287,239630258,119815129,268647984,125431463,1,1.119418,none
136,1945808896,4148273152,2202464256,37.519873,0.459769,0.776371,0.849257,20.189274,239630258,119815129,239630258,119815129,239630258,3,2,6.346418,13.787350,40.629639,8.275967,28.081076,0.311337,1.616269,1.165783,287,239630258,119815129,268647984,125431463,1,1.133544,none
137,1945808896,4148273152,2202464256,37.574553,0.459656,0.781316,0.843882,20.360551,239630258,119815129,239630258,119815129,239630258,3,2,6.230436,14.035555,40.593086,8.258378,27.603652,0.312369,1.499773,1.171994,287,239630258,119815129,268647984,125431463,1,1.137566,none
138,1945808896,4148273152,2202464256,37.658730,0.459273,0.776371,0.829876,20.231823,239630258,119815129,239630258,119815129,239630258,3,2,6.313630,13.193606,40.763098,8.300275,28.467870,0.315873,1.612232,1.166369,287,239630258,119815129,268647984,125431463,1,1.135021,none
139,1945808896,4148273152,2202464256,37.634409,0.458861,0.781316,0.839454,20.338983,239630258,119815129,239630258,119815129,239630258,3,2,6.253081,13.986571,40.914756,8.250237,27.751779,0.310406,1.614003,1.167434,287,239630258,119815129,268647984,125431463,1,1.140426,none
140,1945808896,4148273152,2202464256,38.280330,0.459015,0.778013,0.849257,20.168067,239630258,119815129,239630258,119815129,239630258,3,2,6.296170,13.947418,40.452547,8.266221,28.019562,0.310535,1.610708,1.166446,287,239630258,119815129,268647984,125431463,1,1.134249,none
141,1945808896,4148273152,2202464256,37.524871,0.459826,0.778013,0.843882,20.360551,239630258,119815129,239630258,119815129,239630258,3,2,6.258287,13.766991,39.985848,8.816883,27.615206,0.307923,1.460608,1.154079,287,239630258,119815129,268647984,125431463,1,1.136653,none
142,1945808896,4148273152,2202464256,38.407219,0.459130,0.777191,0.846561,20.231823,239630258,119815129,239630258,119815129,239630258,3,2,6.324442,13.902448,41.110101,8.297475,27.988471,0.315182,1.515209,1.169524,287,239630258,119815129,268647984,125431463,1,1.135933,none
143,1945776128,4148273152,2202497024,37.559809,0.459718,0.778836,0.838574,20.425532,239630258,119815129,239630258,119815129,239630258,3,2,5.926112,14.007294,40.647318,7.978158,28.166359,0.312167,1.615288,1.149983,287,239630258,119815129,268647984,125431463,1,1.133192,none
144,1945776128,4148273152,2202497024,37.554585,0.460155,0.778013,0.825593,20.231823,239630258,119815129,239630258,119815129,239630258,3,2,6.333841,13.897475,42.501381,8.270391,28.086396,0.310031,1.619526,1.150905,287,239630258,119815129,268647984,125431463,1,1.093496,none
145,1945808896,4148273152,2202464256,37.713378,0.460055,0.776371,0.824742,20.062696,239630258,119815129,239630258,119815129,239630258,3,2,6.209826,13.814590,40.447393,8.250863,27.763008,0.311918,1.593894,1.138597,287,239630258,119815129,268647984,125431463,1,1.132492,none
146,1945808896,4148273152,2202464256,37.619048,0.459817,0.778013,0.849257,20.253165,239630258,119815129,239630258,119815129,239630258,3,2,6.317470,13.684650,40.588969,7.915318,27.168096,0.314382,1.621251,1.107646,287,239630258,119815129,268647984,125431463,1,1.135021,none
147,1945808896,4148273152,2202464256,37.559809,0.458993,0.780488,0.827301,20.338983,239630258,119815129,239630258,119815129,239630258,3,2,6.283894,13.821942,40.662297,8.184759,27.711990,0.310465,1.496938,1.171370,287,239630258,119815129,268647984,125431463,1,1.135593,none
148,1945808896,4148273152,2202464256,37.643792,0.461470,0.775553,0.850159,20.253165,239630258,119815129,239630258,119815129,239630258,3,2,6.319151,13.777424,40.566145,8.110623,27.980989,0.311550,1.620943,1.167507,287,239630258,119815129,268647984,125431463,1,1.132632,none
149,1945808896,4148273152,2202464256,37.559809,0.459675,0.781316,0.802407,20.360551,239630258,119815129,239630258,119815129,239630258,3,2,6.249291,13.852484,40.568720,8.045552,27.786845,0.311858,1.552081,1.176560,287,239630258,119815129,268647984,125431463,1,1.141189,none
150,1945808896,4148273152,2202464256,37.643792,0.460024,0.773109,0.849257,20.274551,239630258,119815129,239630258,119815129,239630258,3,2,6.298079,12.931560,42.186807,8.254932,27.886357,0.316945,1.617681,1.162262,287,239630258,119815129,268647984,125431463,1,1.123173,none
151,1945808896,4148273152,2202464256,37.509944,0.460843,0.780488,0.843882,20.403826,239630258,119815129,239630258,119815129,239630258,3,2,6.235348,13.854067,40.647318,8.267791,28.810583,0.312524,1.474586,1.168633,287,239630258,119815129,268647984,125431463,1,1.137712,none
152,1945808896,4148273152,2202464256,37.619048,0.458929,0.776371,0.849257,19.492386,239630258,119815129,239630258,119815129,239630258,3,2,6.059445,13.542202,40.658134,8.285171,29.952761,0.310995,1.619710,1.152694,287,239630258,119815129,268647984,125431463,1,1.104830,none
153,1945808896,4148273152,2202464256,37.673680,0.461047,0.741188,0.833333,20.253165,239630258,119815129,239630258,119815129,239630258,3,2,6.240085,13.761571,40.538076,8.267821,27.736314,0.312500,1.494118,1.160049,287,239630258,119815129,268647984,125431463,1,1.142100,none
154,1929351168,4148273152,2218921984,37.619048,0.459262,0.774737,0.847458,20.125786,239630258,119815129,239630258,119815129,239630258,3,2,6.314590,13.910870,40.984291,8.301269,28.036568,0.313740,1.513308,1.169259,287,239630258,119815129,268647984,125431463,1,1.135164,none
155,1929351168,4148273152,2218921984,37.450199,0.461280,0.778013,0.842993,20.382166,239630258,119815129,239630258,119815129,239630258,3,2,6.191102,13.857235,40.550271,8.092830,27.745094,0.309154,1.612781,1.157100,287,239630258,119815129,268647984,125431463,1,1.140127,none
156,1929351168,4148273152,2218921984,37.673680,0.459769,0.775553,0.851064,20.231823,239630258,119815129,239630258,119815129,239630258,3,2,6.280704,13.950585,40.848393,8.282652,27.834896,0.310042,1.506391,1.158082,287,239630258,119815129,268647984,125431463,1,1.120833,none
157,1929351168,4148273152,2218921984,37.574553,0.461683,0.780488,0.840336,20.338983,239630258,119815129,239630258,119815129,239630258,3,2,6.247400,13.932134,39.617002,8.051804,28.383869,0.311846,1.494344,1.181583,287,239630258,119815129,268647984,125431463,1,1.141489,none
158,1929351168,4148273152,2218921984,37.569500,0.459043,0.739698,0.818833,19.492386,239630258,119815129,239630258,119815129,239630258,3,2,6.322276,13.919303,40.594097,8.294878,28.037631,0.314311,1.474893,1.153294,287,239630258,119815129,268647984,125431463,1,1.132632,none
159,1929318400,4148273152,2218954752,38.383046,0.459718,0.778836,0.844773,20.231823,239630258,119815129,239630258,119815129,239630258,3,2,6.240539,14.009956,40.508821,8.219126,28.640953,0.311066,1.503017,1.174900,287,239630258,119815129,268647984,125431463,1,1.143160,none
160,1929318400,4148273152,2218954752,37.584426,0.460005,0.773922,0.850159,19.937695,239630258,119815129,239630258,119815129,239630258,3,2,6.303334,13.945308,40.724445,8.309149,28.146860,0.308793,1.498638,1.120223,287,239630258,119815129,268647984,125431463,1,1.135164,none
161,1929351168,4148273152,2218921984,37.500000,0.458949,0.780488,0.839454,20.295983,239630258,119815129,239630258,119815129,239630258,3,2,6.159582,13.882631,39.958074,8.227776,26.931283,0.310736,1.611805,1.174732,287,239630258,119815129,268647984,125431463,1,1.139683,none
162,1929351168,4148273152,2218921984,37.658730,0.459173,0.778013,0.808081,19.773429,239630258,119815129,239630258,119815129,239630258,3,2,6.308837,13.705970,40.951219,8.213490,27.884506,0.317640,1.471425,1.163496,287,239630258,119815129,268647984,125431463,1,1.104830,none
163,1929351168,4148273152,2218921984,37.500000,0.459699,0.778836,0.829876,20.403826,239630258,119815129,239630258,119815129,239630258,3,2,6.156190,13.921613,39.667344,8.246798,27.521128,0.311870,1.496836,1.180368,287,239630258,119815129,268647984,125431463,1,1.140127,none
164,1929351168,4148273152,2218921984,37.653587,0.458929,0.776371,0.851064,20.062696,239630258,119815129,239630258,119815129,239630258,2,2,6.318911,13.686667,40.477181,8.285105,28.697432,0.311148,1.621128,1.301003,287,239630258,119815129,268647984,125431463,1,1.135021,none
